i_rs	I(R_rs)	I(R_vs)	I(R_vs)/I(R_rs)
Step Information: Elec=100m  (Run: 1/4)
3.920000000000003e-001	3.920000e-001	3.353279e-010	8.554283e-010
3.930000000000003e-001	3.930000e-001	3.380640e-010	8.602138e-010
3.940000000000003e-001	3.940000e-001	3.408196e-010	8.650244e-010
3.950000000000003e-001	3.950000e-001	3.435968e-010	8.698653e-010
3.960000000000003e-001	3.960000e-001	3.463940e-010	8.747324e-010
3.970000000000003e-001	3.970000e-001	3.492157e-010	8.796364e-010
3.980000000000003e-001	3.980000e-001	3.520573e-010	8.845660e-010
3.990000000000003e-001	3.990000e-001	3.549216e-010	8.895280e-010
4.000000000000003e-001	4.000000e-001	3.578093e-010	8.945233e-010
4.010000000000003e-001	4.010000e-001	3.607176e-010	8.995451e-010
4.020000000000003e-001	4.020000e-001	3.636486e-010	9.045984e-010
4.030000000000003e-001	4.030000e-001	3.666034e-010	9.096859e-010
4.040000000000003e-001	4.040000e-001	3.695805e-010	9.148031e-010
4.050000000000003e-001	4.050000e-001	3.725814e-010	9.199541e-010
4.060000000000003e-001	4.060000e-001	3.756045e-010	9.251344e-010
4.070000000000003e-001	4.070000e-001	3.786510e-010	9.303464e-010
4.080000000000003e-001	4.080000e-001	3.817224e-010	9.355942e-010
4.090000000000003e-001	4.090000e-001	3.848177e-010	9.408746e-010
4.100000000000003e-001	4.100000e-001	3.879363e-010	9.461862e-010
4.110000000000003e-001	4.110000e-001	3.910783e-010	9.515286e-010
4.120000000000003e-001	4.120000e-001	3.942457e-010	9.569072e-010
4.130000000000003e-001	4.130000e-001	3.974376e-010	9.623188e-010
4.140000000000003e-001	4.140000e-001	4.006545e-010	9.677645e-010
4.150000000000003e-001	4.150000e-001	4.038964e-010	9.732443e-010
4.160000000000003e-001	4.160000e-001	4.071632e-010	9.787577e-010
4.170000000000003e-001	4.170000e-001	4.104556e-010	9.843059e-010
4.180000000000003e-001	4.180000e-001	4.137718e-010	9.898846e-010
4.190000000000003e-001	4.190000e-001	4.171163e-010	9.955044e-010
4.200000000000003e-001	4.200000e-001	4.204848e-010	1.001154e-009
4.210000000000003e-001	4.210000e-001	4.238815e-010	1.006844e-009
4.220000000000003e-001	4.220000e-001	4.273021e-010	1.012564e-009
4.230000000000003e-001	4.230000e-001	4.307510e-010	1.018324e-009
4.240000000000003e-001	4.240000e-001	4.342265e-010	1.024119e-009
4.250000000000003e-001	4.250000e-001	4.377287e-010	1.029950e-009
4.260000000000003e-001	4.260000e-001	4.412581e-010	1.035817e-009
4.270000000000003e-001	4.270000e-001	4.448147e-010	1.041721e-009
4.280000000000003e-001	4.280000e-001	4.483980e-010	1.047659e-009
4.290000000000003e-001	4.290000e-001	4.520107e-010	1.053638e-009
4.300000000000003e-001	4.300000e-001	4.556511e-010	1.059654e-009
4.310000000000003e-001	4.310000e-001	4.593198e-010	1.065707e-009
4.320000000000003e-001	4.320000e-001	4.630168e-010	1.071798e-009
4.330000000000003e-001	4.330000e-001	4.667428e-010	1.077928e-009
4.340000000000003e-001	4.340000e-001	4.704970e-010	1.084094e-009
4.350000000000003e-001	4.350000e-001	4.742806e-010	1.090300e-009
4.360000000000003e-001	4.360000e-001	4.780942e-010	1.096546e-009
4.370000000000003e-001	4.370000e-001	4.819362e-010	1.102829e-009
4.380000000000003e-001	4.380000e-001	4.858081e-010	1.109151e-009
4.390000000000003e-001	4.390000e-001	4.897116e-010	1.115516e-009
4.400000000000003e-001	4.400000e-001	4.936440e-010	1.121918e-009
4.410000000000003e-001	4.410000e-001	4.976075e-010	1.128362e-009
4.420000000000003e-001	4.420000e-001	5.016015e-010	1.134845e-009
4.430000000000003e-001	4.430000e-001	5.056267e-010	1.141369e-009
4.440000000000003e-001	4.440000e-001	5.096840e-010	1.147937e-009
4.450000000000003e-001	4.450000e-001	5.137707e-010	1.154541e-009
4.460000000000003e-001	4.460000e-001	5.178902e-010	1.161189e-009
4.470000000000003e-001	4.470000e-001	5.220424e-010	1.167880e-009
4.480000000000003e-001	4.480000e-001	5.262257e-010	1.174611e-009
4.490000000000003e-001	4.490000e-001	5.304418e-010	1.181385e-009
4.500000000000003e-001	4.500000e-001	5.346912e-010	1.188203e-009
4.510000000000004e-001	4.510000e-001	5.389733e-010	1.195063e-009
4.520000000000004e-001	4.520000e-001	5.432876e-010	1.201964e-009
4.530000000000004e-001	4.530000e-001	5.476364e-010	1.208910e-009
4.540000000000004e-001	4.540000e-001	5.520190e-010	1.215901e-009
4.550000000000004e-001	4.550000e-001	5.564360e-010	1.222936e-009
4.560000000000004e-001	4.560000e-001	5.608869e-010	1.230015e-009
4.570000000000004e-001	4.570000e-001	5.653727e-010	1.237140e-009
4.580000000000004e-001	4.580000e-001	5.698925e-010	1.244307e-009
4.590000000000004e-001	4.590000e-001	5.744472e-010	1.251519e-009
4.600000000000004e-001	4.600000e-001	5.790379e-010	1.258778e-009
4.610000000000004e-001	4.610000e-001	5.836642e-010	1.266083e-009
4.620000000000004e-001	4.620000e-001	5.883266e-010	1.273434e-009
4.630000000000004e-001	4.630000e-001	5.930245e-010	1.280830e-009
4.640000000000004e-001	4.640000e-001	5.977591e-010	1.288274e-009
4.650000000000004e-001	4.650000e-001	6.025302e-010	1.295764e-009
4.660000000000004e-001	4.660000e-001	6.073392e-010	1.303303e-009
4.670000000000004e-001	4.670000e-001	6.121847e-010	1.310888e-009
4.680000000000004e-001	4.680000e-001	6.170692e-010	1.318524e-009
4.690000000000004e-001	4.690000e-001	6.219902e-010	1.326205e-009
4.700000000000004e-001	4.700000e-001	6.269502e-010	1.333937e-009
4.710000000000004e-001	4.710000e-001	6.319478e-010	1.341715e-009
4.720000000000004e-001	4.720000e-001	6.369849e-010	1.349544e-009
4.730000000000004e-001	4.730000e-001	6.420603e-010	1.357421e-009
4.740000000000004e-001	4.740000e-001	6.471762e-010	1.365351e-009
4.750000000000004e-001	4.750000e-001	6.523315e-010	1.373330e-009
4.760000000000004e-001	4.760000e-001	6.575257e-010	1.381356e-009
4.770000000000004e-001	4.770000e-001	6.627610e-010	1.389436e-009
4.780000000000004e-001	4.780000e-001	6.680384e-010	1.397570e-009
4.790000000000004e-001	4.790000e-001	6.733547e-010	1.405751e-009
4.800000000000004e-001	4.800000e-001	6.787138e-010	1.413987e-009
4.810000000000004e-001	4.810000e-001	6.841133e-010	1.422273e-009
4.820000000000004e-001	4.820000e-001	6.895551e-010	1.430612e-009
4.830000000000004e-001	4.830000e-001	6.950396e-010	1.439005e-009
4.840000000000004e-001	4.840000e-001	7.005652e-010	1.447449e-009
4.850000000000004e-001	4.850000e-001	7.061357e-010	1.455950e-009
4.860000000000004e-001	4.860000e-001	7.117484e-010	1.464503e-009
4.870000000000004e-001	4.870000e-001	7.174039e-010	1.473109e-009
4.880000000000004e-001	4.880000e-001	7.231038e-010	1.481770e-009
4.890000000000004e-001	4.890000e-001	7.288492e-010	1.490489e-009
4.900000000000004e-001	4.900000e-001	7.346374e-010	1.499260e-009
4.910000000000004e-001	4.910000e-001	7.404721e-010	1.508090e-009
4.920000000000004e-001	4.920000e-001	7.463508e-010	1.516973e-009
4.930000000000004e-001	4.930000e-001	7.522760e-010	1.525915e-009
4.940000000000004e-001	4.940000e-001	7.582462e-010	1.534911e-009
4.950000000000004e-001	4.950000e-001	7.642642e-010	1.543968e-009
4.960000000000004e-001	4.960000e-001	7.703282e-010	1.553081e-009
4.970000000000004e-001	4.970000e-001	7.764395e-010	1.562252e-009
4.980000000000004e-001	4.980000e-001	7.825973e-010	1.571481e-009
4.990000000000004e-001	4.990000e-001	7.888024e-010	1.580766e-009
5.000000000000003e-001	5.000000e-001	7.950574e-010	1.590115e-009
5.010000000000003e-001	5.010000e-001	8.013601e-010	1.599521e-009
5.020000000000003e-001	5.020000e-001	8.077139e-010	1.608992e-009
5.030000000000003e-001	5.030000e-001	8.141143e-010	1.618517e-009
5.040000000000003e-001	5.040000e-001	8.205647e-010	1.628105e-009
5.050000000000003e-001	5.050000e-001	8.270651e-010	1.637753e-009
5.060000000000003e-001	5.060000e-001	8.336176e-010	1.647466e-009
5.070000000000003e-001	5.070000e-001	8.402201e-010	1.657239e-009
5.080000000000003e-001	5.080000e-001	8.468726e-010	1.667072e-009
5.090000000000003e-001	5.090000e-001	8.535794e-010	1.676973e-009
5.100000000000003e-001	5.100000e-001	8.603351e-010	1.686932e-009
5.110000000000003e-001	5.110000e-001	8.671452e-010	1.696958e-009
5.120000000000003e-001	5.120000e-001	8.740075e-010	1.707046e-009
5.130000000000003e-001	5.130000e-001	8.809231e-010	1.717199e-009
5.140000000000004e-001	5.140000e-001	8.878942e-010	1.727421e-009
5.150000000000004e-001	5.150000e-001	8.949153e-010	1.737700e-009
5.160000000000004e-001	5.160000e-001	9.019951e-010	1.748053e-009
5.170000000000004e-001	5.170000e-001	9.091283e-010	1.758469e-009
5.180000000000004e-001	5.180000e-001	9.163170e-010	1.768952e-009
5.190000000000004e-001	5.190000e-001	9.235612e-010	1.779501e-009
5.200000000000004e-001	5.200000e-001	9.308609e-010	1.790117e-009
5.210000000000004e-001	5.210000e-001	9.382184e-010	1.800803e-009
5.220000000000004e-001	5.220000e-001	9.456314e-010	1.811554e-009
5.230000000000004e-001	5.230000e-001	9.531043e-010	1.822379e-009
5.240000000000004e-001	5.240000e-001	9.606349e-010	1.833273e-009
5.250000000000004e-001	5.250000e-001	9.682222e-010	1.844233e-009
5.260000000000004e-001	5.260000e-001	9.758694e-010	1.855265e-009
5.270000000000004e-001	5.270000e-001	9.835754e-010	1.866367e-009
5.280000000000004e-001	5.280000e-001	9.913426e-010	1.877543e-009
5.290000000000004e-001	5.290000e-001	9.991696e-010	1.888790e-009
5.300000000000004e-001	5.300000e-001	1.007054e-009	1.900103e-009
5.310000000000004e-001	5.310000e-001	1.015005e-009	1.911497e-009
5.320000000000004e-001	5.320000e-001	1.023016e-009	1.922963e-009
5.330000000000004e-001	5.330000e-001	1.031086e-009	1.934496e-009
5.340000000000004e-001	5.340000e-001	1.039222e-009	1.946109e-009
5.350000000000004e-001	5.350000e-001	1.047421e-009	1.957796e-009
5.360000000000004e-001	5.360000e-001	1.055682e-009	1.969556e-009
5.370000000000004e-001	5.370000e-001	1.064010e-009	1.981397e-009
5.380000000000004e-001	5.380000e-001	1.072400e-009	1.993308e-009
5.390000000000004e-001	5.390000e-001	1.080857e-009	2.005300e-009
5.400000000000004e-001	5.400000e-001	1.089376e-009	2.017364e-009
5.410000000000004e-001	5.410000e-001	1.097964e-009	2.029508e-009
5.420000000000004e-001	5.420000e-001	1.106618e-009	2.041731e-009
5.430000000000004e-001	5.430000e-001	1.115339e-009	2.054031e-009
5.440000000000004e-001	5.440000e-001	1.124129e-009	2.066413e-009
5.450000000000004e-001	5.450000e-001	1.132985e-009	2.078871e-009
5.460000000000004e-001	5.460000e-001	1.141911e-009	2.091412e-009
5.470000000000004e-001	5.470000e-001	1.150906e-009	2.104033e-009
5.480000000000004e-001	5.480000e-001	1.159973e-009	2.116740e-009
5.490000000000004e-001	5.490000e-001	1.169107e-009	2.129521e-009
5.500000000000004e-001	5.500000e-001	1.178314e-009	2.142389e-009
5.510000000000004e-001	5.510000e-001	1.187592e-009	2.155340e-009
5.520000000000004e-001	5.520000e-001	1.196941e-009	2.168372e-009
5.530000000000004e-001	5.530000e-001	1.206364e-009	2.181490e-009
5.540000000000004e-001	5.540000e-001	1.215860e-009	2.194692e-009
5.550000000000004e-001	5.550000e-001	1.225429e-009	2.207980e-009
5.560000000000004e-001	5.560000e-001	1.235072e-009	2.221353e-009
5.570000000000004e-001	5.570000e-001	1.244792e-009	2.234815e-009
5.580000000000004e-001	5.580000e-001	1.254585e-009	2.248361e-009
5.590000000000004e-001	5.590000e-001	1.264456e-009	2.261997e-009
5.600000000000004e-001	5.600000e-001	1.274402e-009	2.275717e-009
5.610000000000004e-001	5.610000e-001	1.284425e-009	2.289527e-009
5.620000000000004e-001	5.620000e-001	1.294527e-009	2.303428e-009
5.630000000000004e-001	5.630000e-001	1.304707e-009	2.317420e-009
5.640000000000004e-001	5.640000e-001	1.314967e-009	2.331502e-009
5.650000000000004e-001	5.650000e-001	1.325307e-009	2.345675e-009
5.660000000000004e-001	5.660000e-001	1.335725e-009	2.359938e-009
5.670000000000004e-001	5.670000e-001	1.346224e-009	2.374293e-009
5.680000000000004e-001	5.680000e-001	1.356806e-009	2.388742e-009
5.690000000000004e-001	5.690000e-001	1.367468e-009	2.403284e-009
5.700000000000004e-001	5.700000e-001	1.378214e-009	2.417920e-009
5.710000000000004e-001	5.710000e-001	1.389044e-009	2.432652e-009
5.720000000000004e-001	5.720000e-001	1.399958e-009	2.447479e-009
5.730000000000004e-001	5.730000e-001	1.410957e-009	2.462403e-009
5.740000000000004e-001	5.740000e-001	1.422041e-009	2.477424e-009
5.750000000000004e-001	5.750000e-001	1.433209e-009	2.492538e-009
5.760000000000004e-001	5.760000e-001	1.444467e-009	2.507755e-009
5.770000000000004e-001	5.770000e-001	1.455810e-009	2.523067e-009
5.780000000000004e-001	5.780000e-001	1.467242e-009	2.538481e-009
5.790000000000004e-001	5.790000e-001	1.478763e-009	2.553994e-009
5.800000000000004e-001	5.800000e-001	1.490372e-009	2.569607e-009
5.810000000000004e-001	5.810000e-001	1.502073e-009	2.585324e-009
5.820000000000004e-001	5.820000e-001	1.513863e-009	2.601140e-009
5.830000000000004e-001	5.830000e-001	1.525746e-009	2.617060e-009
5.840000000000004e-001	5.840000e-001	1.537722e-009	2.633086e-009
5.850000000000004e-001	5.850000e-001	1.549789e-009	2.649212e-009
5.860000000000004e-001	5.860000e-001	1.561951e-009	2.665445e-009
5.870000000000004e-001	5.870000e-001	1.574206e-009	2.681782e-009
5.880000000000004e-001	5.880000e-001	1.586559e-009	2.698229e-009
5.890000000000004e-001	5.890000e-001	1.599004e-009	2.714778e-009
5.900000000000004e-001	5.900000e-001	1.611546e-009	2.731435e-009
5.910000000000004e-001	5.910000e-001	1.624189e-009	2.748204e-009
5.920000000000004e-001	5.920000e-001	1.636927e-009	2.765080e-009
5.930000000000004e-001	5.930000e-001	1.649765e-009	2.782065e-009
5.940000000000004e-001	5.940000e-001	1.662702e-009	2.799162e-009
5.950000000000004e-001	5.950000e-001	1.675741e-009	2.816371e-009
5.960000000000004e-001	5.960000e-001	1.688879e-009	2.833690e-009
5.970000000000004e-001	5.970000e-001	1.702121e-009	2.851123e-009
5.980000000000004e-001	5.980000e-001	1.715463e-009	2.868668e-009
5.990000000000004e-001	5.990000e-001	1.728911e-009	2.886330e-009
6.000000000000004e-001	6.000000e-001	1.742464e-009	2.904106e-009
6.010000000000004e-001	6.010000e-001	1.756121e-009	2.921998e-009
6.020000000000004e-001	6.020000e-001	1.769883e-009	2.940005e-009
6.030000000000004e-001	6.030000e-001	1.783754e-009	2.958133e-009
6.040000000000004e-001	6.040000e-001	1.797731e-009	2.976376e-009
6.050000000000004e-001	6.050000e-001	1.811817e-009	2.994739e-009
6.060000000000004e-001	6.060000e-001	1.826012e-009	3.013220e-009
6.070000000000004e-001	6.070000e-001	1.840318e-009	3.031825e-009
6.080000000000004e-001	6.080000e-001	1.854734e-009	3.050550e-009
6.090000000000004e-001	6.090000e-001	1.869265e-009	3.069400e-009
6.100000000000004e-001	6.100000e-001	1.883904e-009	3.088367e-009
6.110000000000004e-001	6.110000e-001	1.898659e-009	3.107462e-009
6.120000000000004e-001	6.120000e-001	1.913528e-009	3.126680e-009
6.130000000000004e-001	6.130000e-001	1.928514e-009	3.146026e-009
6.140000000000004e-001	6.140000e-001	1.943615e-009	3.165497e-009
6.150000000000004e-001	6.150000e-001	1.958832e-009	3.185093e-009
6.160000000000004e-001	6.160000e-001	1.974170e-009	3.204821e-009
6.170000000000004e-001	6.170000e-001	1.989625e-009	3.224676e-009
6.180000000000004e-001	6.180000e-001	2.005200e-009	3.244661e-009
6.190000000000004e-001	6.190000e-001	2.020898e-009	3.264778e-009
6.200000000000004e-001	6.200000e-001	2.036715e-009	3.285025e-009
6.210000000000004e-001	6.210000e-001	2.052656e-009	3.305404e-009
6.220000000000004e-001	6.220000e-001	2.068721e-009	3.325918e-009
6.230000000000004e-001	6.230000e-001	2.084912e-009	3.346568e-009
6.240000000000004e-001	6.240000e-001	2.101227e-009	3.367351e-009
6.250000000000004e-001	6.250000e-001	2.117668e-009	3.388269e-009
6.260000000000004e-001	6.260000e-001	2.134237e-009	3.409325e-009
6.270000000000005e-001	6.270000e-001	2.150935e-009	3.430518e-009
6.280000000000005e-001	6.280000e-001	2.167764e-009	3.451853e-009
6.290000000000005e-001	6.290000e-001	2.184722e-009	3.473327e-009
6.300000000000005e-001	6.300000e-001	2.201811e-009	3.494938e-009
6.310000000000005e-001	6.310000e-001	2.219033e-009	3.516692e-009
6.320000000000005e-001	6.320000e-001	2.236390e-009	3.538592e-009
6.330000000000005e-001	6.330000e-001	2.253882e-009	3.560634e-009
6.340000000000005e-001	6.340000e-001	2.271507e-009	3.582819e-009
6.350000000000005e-001	6.350000e-001	2.289272e-009	3.605153e-009
6.360000000000005e-001	6.360000e-001	2.307173e-009	3.627631e-009
6.370000000000005e-001	6.370000e-001	2.325213e-009	3.650256e-009
6.380000000000005e-001	6.380000e-001	2.343394e-009	3.673032e-009
6.390000000000005e-001	6.390000e-001	2.361715e-009	3.695955e-009
6.400000000000005e-001	6.400000e-001	2.380179e-009	3.719030e-009
6.410000000000005e-001	6.410000e-001	2.398787e-009	3.742257e-009
6.420000000000005e-001	6.420000e-001	2.417538e-009	3.765636e-009
6.430000000000005e-001	6.430000e-001	2.436435e-009	3.789169e-009
6.440000000000005e-001	6.440000e-001	2.455479e-009	3.812856e-009
6.450000000000005e-001	6.450000e-001	2.474669e-009	3.836697e-009
6.460000000000005e-001	6.460000e-001	2.494012e-009	3.860699e-009
6.470000000000005e-001	6.470000e-001	2.513503e-009	3.884857e-009
6.480000000000005e-001	6.480000e-001	2.533145e-009	3.909174e-009
6.490000000000005e-001	6.490000e-001	2.552939e-009	3.933650e-009
6.500000000000005e-001	6.500000e-001	2.572889e-009	3.958290e-009
6.510000000000005e-001	6.510000e-001	2.592990e-009	3.983088e-009
6.520000000000005e-001	6.520000e-001	2.613251e-009	4.008053e-009
6.530000000000005e-001	6.530000e-001	2.633667e-009	4.033180e-009
6.540000000000005e-001	6.540000e-001	2.654241e-009	4.058473e-009
6.550000000000005e-001	6.550000e-001	2.674976e-009	4.083933e-009
6.560000000000005e-001	6.560000e-001	2.695871e-009	4.109560e-009
6.570000000000005e-001	6.570000e-001	2.716929e-009	4.135356e-009
6.580000000000005e-001	6.580000e-001	2.738150e-009	4.161322e-009
6.590000000000005e-001	6.590000e-001	2.759536e-009	4.187460e-009
6.600000000000005e-001	6.600000e-001	2.781088e-009	4.213769e-009
6.610000000000005e-001	6.610000e-001	2.802806e-009	4.240251e-009
6.620000000000005e-001	6.620000e-001	2.824694e-009	4.266909e-009
6.630000000000005e-001	6.630000e-001	2.846753e-009	4.293745e-009
6.640000000000005e-001	6.640000e-001	2.868981e-009	4.320754e-009
6.650000000000005e-001	6.650000e-001	2.891384e-009	4.347945e-009
6.660000000000005e-001	6.660000e-001	2.913957e-009	4.375311e-009
6.670000000000005e-001	6.670000e-001	2.936708e-009	4.402860e-009
6.680000000000005e-001	6.680000e-001	2.959635e-009	4.430591e-009
6.690000000000005e-001	6.690000e-001	2.982740e-009	4.458505e-009
6.700000000000005e-001	6.700000e-001	3.006025e-009	4.486605e-009
6.710000000000005e-001	6.710000e-001	3.029490e-009	4.514888e-009
6.720000000000005e-001	6.720000e-001	3.053137e-009	4.543358e-009
6.730000000000005e-001	6.730000e-001	3.076969e-009	4.572019e-009
6.740000000000005e-001	6.740000e-001	3.100985e-009	4.600868e-009
6.750000000000005e-001	6.750000e-001	3.125187e-009	4.629906e-009
6.760000000000005e-001	6.760000e-001	3.149577e-009	4.659138e-009
6.770000000000005e-001	6.770000e-001	3.174155e-009	4.688560e-009
6.780000000000005e-001	6.780000e-001	3.198927e-009	4.718181e-009
6.790000000000005e-001	6.790000e-001	3.223890e-009	4.747997e-009
6.800000000000005e-001	6.800000e-001	3.249044e-009	4.778006e-009
6.810000000000005e-001	6.810000e-001	3.274397e-009	4.808219e-009
